user id,movie id,rating,timestamp,movie title,release date,video release date,IMDb URL,unknown,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,count_rating,sum_rating
405,1178,1,1970-01-01,Major Payne (1994),1994-01-01,0.0,http://us.imdb.com/M/title-exact?Major%20Payne%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,47
405,1557,1,1970-01-01,Yankee Zulu (1994),1996-02-16,0.0,http://us.imdb.com/M/title-exact?Yankee%20Zulu%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
405,579,1,1970-01-01,Fatal Instinct (1993),1993-01-01,0.0,http://us.imdb.com/M/title-exact?Fatal%20Instinct%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,50
405,386,3,1970-01-01,Addams Family Values (1993),1993-01-01,0.0,http://us.imdb.com/M/title-exact?Addams%20Family%20Values%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,245
405,510,1,1970-01-01,"Magnificent Seven, The (1954)",1954-01-01,0.0,http://us.imdb.com/M/title-exact?Shichinin%20no%20samurai%20(1954),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,121,477
405,467,4,1970-01-01,"Bronx Tale, A (1993)",1993-01-01,0.0,"http://us.imdb.com/M/title-exact?Bronx%20Tale,%20A%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,182
405,765,1,1970-01-01,Boomerang (1992),1992-01-01,0.0,http://us.imdb.com/M/title-exact?Boomerang%20(1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,32,90
405,1562,1,1970-01-01,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",1993-01-01,0.0,"http://us.imdb.com/M/title-exact?Oeil%20de%20Vichy,%20L'%20(1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
405,768,3,1970-01-01,Casper (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Casper%20(1995),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,160
405,1175,1,1970-01-01,Hugo Pool (1997),1997-01-01,0.0,http://us.imdb.com/M/title-exact?Hugo+Pool+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,17
405,1180,1,1970-01-01,I Love Trouble (1994),1994-01-01,0.0,http://us.imdb.com/M/title-exact?I%20Love%20Trouble%20(1994),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25
405,511,2,1970-01-01,Lawrence of Arabia (1962),1962-01-01,0.0,http://us.imdb.com/M/title-exact?Lawrence%20of%20Arabia%20(1962),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,173,732
405,1004,1,1970-01-01,Geronimo: An American Legend (1993),1993-01-01,0.0,http://us.imdb.com/M/title-exact?Geronimo:%20An%20American%20Legend%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,28
405,530,1,1970-01-01,"Man Who Would Be King, The (1975)",1975-01-01,0.0,"http://us.imdb.com/M/title-exact?Man%20Who%20Would%20Be%20King,%20The%20(1975)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,322
405,652,1,1970-01-01,Rosencrantz and Guildenstern Are Dead (1990),1990-01-01,0.0,http://us.imdb.com/M/title-exact?Rosencrantz%20and%20Guildenstern%20Are%20Dead%20(1990),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,90,350
405,1550,3,1970-01-01,Destiny Turns on the Radio (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Destiny%20Turns%20on%20the%20Radio%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
405,522,1,1970-01-01,Down by Law (1986),1986-01-01,0.0,http://us.imdb.com/M/title-exact?Down%20by%20Law%20(1986),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,35,132
405,1424,1,1970-01-01,I Like It Like That (1994),1994-01-01,0.0,http://us.imdb.com/M/title-exact?I%20Like%20It%20Like%20That%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,7
405,217,1,1970-01-01,Bram Stoker's Dracula (1992),1992-01-01,0.0,http://us.imdb.com/M/title-exact?Bram%20Stoker's%20Dracula%20(1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,120,379
405,88,3,1970-01-01,Sleepless in Seattle (1993),1993-01-01,0.0,http://us.imdb.com/M/title-exact?Sleepless%20in%20Seattle%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,213,754
405,318,5,1970-01-01,Schindler's List (1993),1993-01-01,0.0,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,298,1331
405,670,1,1970-01-01,Body Snatchers (1993),1993-01-01,0.0,http://us.imdb.com/M/title-exact?Body%20Snatchers%20(1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,36,108
405,28,4,1970-01-01,Apollo 13 (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Apollo%2013%20(1995),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,276,1085
405,437,1,1970-01-01,Amityville 1992: It's About Time (1992),1992-01-01,0.0,http://us.imdb.com/M/title-exact?Amityville%201992:%20It's%20About%20Time%20(1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5
405,192,5,1970-01-01,Raging Bull (1980),1980-01-01,0.0,http://us.imdb.com/M/title-exact?Raging%20Bull%20(1980),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116,478
405,1586,1,1970-01-01,Lashou shentan (1992),1992-01-01,0.0,http://us.imdb.com/M/title-exact?Lashou%20Shentan%20(1992),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
405,1318,1,1970-01-01,Catwalk (1995),1996-06-07,0.0,http://us.imdb.com/Title?Catwalk+(1995/I),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4
405,941,1,1970-01-01,With Honors (1994),1994-01-01,0.0,http://us.imdb.com/M/title-exact?With%20Honors%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,46,141
405,565,2,1970-01-01,Village of the Damned (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Village%20of%20the%20Damned%20(1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22,59
405,228,1,1970-01-01,Star Trek: The Wrath of Khan (1982),1982-01-01,0.0,http://us.imdb.com/M/title-exact?Star%20Trek:%20The%20Wrath%20of%20Khan%20(1982),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,244,931
405,541,1,1970-01-01,Mortal Kombat (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Mortal%20Kombat%20(1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,141
405,514,1,1970-01-01,Annie Hall (1977),1977-01-01,0.0,http://us.imdb.com/M/title-exact?Annie%20Hall%20(1977),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,180,704
405,623,1,1970-01-01,Angels in the Outfield (1994),1994-01-01,0.0,http://us.imdb.com/M/title-exact?Angels%20in%20the%20Outfield%20(1994),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,114
405,216,2,1970-01-01,When Harry Met Sally... (1989),1989-01-01,0.0,http://us.imdb.com/M/title-exact?When%20Harry%20Met%20Sally...%20(1989),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,290,1134
405,87,1,1970-01-01,Searching for Bobby Fischer (1993),1993-01-01,0.0,http://us.imdb.com/M/title-exact?Searching%20for%20Bobby%20Fischer%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138,539
405,1066,1,1970-01-01,Balto (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Balto%20(1995),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,48
405,423,5,1970-01-01,E.T. the Extra-Terrestrial (1982),1982-01-01,0.0,http://us.imdb.com/M/title-exact?E%2ET%2E%20the%20Extra-Terrestrial%20%281982%29,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,300,1150
405,1110,1,1970-01-01,Tank Girl (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Tank%20Girl%20(1995),0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,41,117
405,463,1,1970-01-01,"Secret of Roan Inish, The (1994)",1994-01-01,0.0,"http://us.imdb.com/M/title-exact?Secret%20of%20Roan%20Inish,%20The%20(1994)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,274
405,227,1,1970-01-01,Star Trek VI: The Undiscovered Country (1991),1991-01-01,0.0,http://us.imdb.com/M/title-exact?Star%20Trek%20VI:%20The%20Undiscovered%20Country%20(1991),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,161,528
405,197,4,1970-01-01,"Graduate, The (1967)",1967-01-01,0.0,"http://us.imdb.com/M/title-exact?Graduate,%20The%20(1967)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,239,981
405,393,4,1970-01-01,Mrs. Doubtfire (1993),1993-01-01,0.0,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,192,655
405,1391,1,1970-01-01,For Ever Mozart (1996),1997-07-04,0.0,http://us.imdb.com/M/title-exact?For+Ever+Mozart+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6
405,1168,1,1970-01-01,Little Buddha (1993),1993-01-01,0.0,http://us.imdb.com/M/title-exact?Little%20Buddha%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,73
405,949,5,1970-01-01,How to Make an American Quilt (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?How%20to%20Make%20an%20American%20Quilt%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,71,237
405,1580,1,1970-01-01,Liebelei (1933),1933-01-01,0.0,http://us.imdb.com/M/title-exact?Liebelei%20(1933),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
405,1268,1,1970-01-01,Bitter Moon (1992),1992-01-01,0.0,http://us.imdb.com/M/title-exact?Lunes%20de%20fiel%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,33
405,999,1,1970-01-01,Clean Slate (1994),1994-01-01,0.0,http://us.imdb.com/M/title-exact?Clean%20Slate%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28
405,308,1,1970-01-01,FairyTale: A True Story (1997),1997-01-01,0.0,http://us.imdb.com/M/title-exact?Fairytale:+A+True+Story+(1997),0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,30,89
405,1384,1,1970-01-01,Squeeze (1996),1997-06-13,0.0,http://us.imdb.com/M/title-exact?Squeeze%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5
405,53,2,1970-01-01,Natural Born Killers (1994),1994-01-01,0.0,http://us.imdb.com/M/title-exact?Natural%20Born%20Killers%20(1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,378
405,753,1,1970-01-01,Burnt By the Sun (1994),1994-01-01,0.0,http://us.imdb.com/M/title-exact?Utomlyonnye%20Solntsem%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,89
405,693,2,1970-01-01,Casino (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Casino%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91,332
405,1530,1,1970-01-01,Jefferson in Paris (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Jefferson%20in%20Paris%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,10
405,462,2,1970-01-01,Like Water For Chocolate (Como agua para chocolate) (1992),1992-01-01,0.0,http://us.imdb.com/M/title-exact?Como%20agua%20para%20chocolate%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,148,563
405,1119,3,1970-01-01,Some Kind of Wonderful (1987),1987-01-01,0.0,http://us.imdb.com/M/title-exact?Some%20Kind%20of%20Wonderful%20(1987),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,59,216
405,77,1,1970-01-01,"Firm, The (1993)",1993-01-01,0.0,"http://us.imdb.com/M/title-exact?Firm,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,151,495
405,946,2,1970-01-01,"Fox and the Hound, The (1981)",1981-01-01,0.0,"http://us.imdb.com/M/title-exact?Fox%20and%20the%20Hound,%20The%20(1981)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,192
405,175,1,1970-01-01,Brazil (1985),1985-01-01,0.0,http://us.imdb.com/M/title-exact?Brazil%20(1985),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,208,794
405,669,1,1970-01-01,Body Parts (1991),1991-01-01,0.0,http://us.imdb.com/M/title-exact?Body%20Parts%20(1991),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,21
405,142,1,1970-01-01,Bedknobs and Broomsticks (1971),1971-01-01,0.0,http://us.imdb.com/M/title-exact?Bedknobs%20and%20Broomsticks%20(1971),0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,175
405,559,5,1970-01-01,Interview with the Vampire (1994),1994-01-01,0.0,http://us.imdb.com/M/title-exact?Interview%20with%20the%20Vampire%20(1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,137,436
405,654,2,1970-01-01,Chinatown (1974),1974-01-01,0.0,http://us.imdb.com/M/title-exact?Chinatown%20(1974),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,147,608
405,793,1,1970-01-01,Crooklyn (1994),1994-01-01,0.0,http://us.imdb.com/M/title-exact?Crooklyn%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35
405,1479,1,1970-01-01,Reckless (1995),1995-01-01,0.0,http://us.imdb.com/Title?Reckless+(1995/I),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22
405,189,1,1970-01-01,"Grand Day Out, A (1992)",1992-01-01,0.0,"http://us.imdb.com/M/title-exact?Grand%20Day%20Out,%20A%20(1992)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,271
405,574,1,1970-01-01,Boxing Helena (1993),1993-01-01,0.0,http://us.imdb.com/M/title-exact?Boxing%20Helena%20(1993),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,15,33
405,400,1,1970-01-01,"Little Rascals, The (1994)",1994-01-01,0.0,"http://us.imdb.com/M/title-exact?Little%20Rascals,%20The%20(1994)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,49
405,302,4,1970-01-01,L.A. Confidential (1997),1997-01-01,0.0,http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997),0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,297,1236
405,778,1,1970-01-01,Don Juan DeMarco (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Don%20Juan%20DeMarco%20and%20the%20Centerfold%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,76,270
405,625,3,1970-01-01,"Sword in the Stone, The (1963)",1963-01-01,0.0,"http://us.imdb.com/M/title-exact?Sword%20in%20the%20Stone,%20The%20(1963)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,273
405,671,2,1970-01-01,Bride of Frankenstein (1935),1935-01-01,0.0,http://us.imdb.com/M/title-exact?Bride%20of%20Frankenstein%20(1935),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,166
405,31,1,1970-01-01,Crimson Tide (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Crimson%20Tide%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,154,559
405,664,1,1970-01-01,"Paris, Texas (1984)",1984-01-01,0.0,"http://us.imdb.com/M/title-exact?Paris,%20Texas%20(1984)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,163
405,653,1,1970-01-01,Touch of Evil (1958),1958-01-01,0.0,http://us.imdb.com/M/title-exact?Touch%20of%20Evil%20(1958),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,34,133
405,452,5,1970-01-01,Jaws 2 (1978),1978-01-01,0.0,http://us.imdb.com/M/title-exact?Jaws%202%20(1978),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66,176
405,1240,1,1970-01-01,Ghost in the Shell (Kokaku kidotai) (1995),1996-04-12,0.0,http://us.imdb.com/M/title-exact?Kokaku%20Kidotai%20(1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,95
405,622,1,1970-01-01,Swiss Family Robinson (1960),1960-01-01,0.0,http://us.imdb.com/M/title-exact?Swiss%20Family%20Robinson%20(1960),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,131
405,40,2,1970-01-01,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1995-01-01,0.0,"http://us.imdb.com/M/title-exact?To%20Wong%20Foo,%20Thanks%20for%20Everything!%20Julie%20Newmar%20(1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,165
405,1139,1,1970-01-01,Hackers (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Hackers%20(1995),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,33,86
405,947,1,1970-01-01,"Big Blue, The (Grand bleu, Le) (1988)",1988-01-01,0.0,"http://us.imdb.com/M/title-exact?Grand%20bleu,%20Le%20(1988)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,55
405,655,5,1970-01-01,Stand by Me (1986),1986-01-01,0.0,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,227,881
405,1566,1,1970-01-01,"Man from Down Under, The (1943)",1943-01-01,0.0,"http://us.imdb.com/Title?Man+from+Down+Under,+The+(1943)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
405,49,1,1970-01-01,I.Q. (1994),1994-01-01,0.0,http://us.imdb.com/M/title-exact?I.Q.%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,81,269
405,648,1,1970-01-01,"Quiet Man, The (1952)",1952-01-01,0.0,"http://us.imdb.com/M/title-exact?Quiet%20Man,%20The%20(1952)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,67,270
405,772,1,1970-01-01,Kids (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Kids%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,150
405,1210,1,1970-01-01,Virtuosity (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Virtuosity%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,38,104
405,1589,1,1970-01-01,Schizopolis (1996),1997-05-23,0.0,http://us.imdb.com/Title?Schizopolis+(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
405,212,1,1970-01-01,"Unbearable Lightness of Being, The (1988)",1988-01-01,0.0,"http://us.imdb.com/M/title-exact?Unbearable%20Lightness%20of%20Being,%20The%20(1988)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92,318
405,552,1,1970-01-01,Species (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Species%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,129
405,780,3,1970-01-01,Dumb & Dumber (1994),1994-01-01,0.0,http://us.imdb.com/M/title-exact?Dumb%20&%20Dumber%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,207
405,469,1,1970-01-01,Short Cuts (1993),1993-01-01,0.0,http://us.imdb.com/M/title-exact?Short%20Cuts%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67,253
405,624,4,1970-01-01,"Three Caballeros, The (1945)",1945-01-01,0.0,"http://us.imdb.com/M/title-exact?Three%20Caballeros,%20The%20(1945)",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,72
405,431,3,1970-01-01,Highlander (1986),1986-01-01,0.0,http://us.imdb.com/M/title-exact?Highlander%20(1986),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,541
405,1111,1,1970-01-01,Double Happiness (1994),1996-03-01,0.0,http://us.imdb.com/M/title-exact?Double%20Happiness%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,24
405,50,5,1970-01-01,Star Wars (1977),1977-01-01,0.0,http://us.imdb.com/M/title-exact?Star%20Wars%20(1977),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,583,2541
405,969,3,1970-01-01,Winnie the Pooh and the Blustery Day (1968),1968-01-01,0.0,http://us.imdb.com/M/title-exact?Winnie%20the%20Pooh%20and%20the%20Blustery%20Day%20%281968%29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,285
405,185,4,1970-01-01,Psycho (1960),1960-01-01,0.0,http://us.imdb.com/M/title-exact?Psycho%20(1960),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,239,980
405,179,1,1970-01-01,"Clockwork Orange, A (1971)",1971-01-01,0.0,"http://us.imdb.com/M/title-exact?Clockwork%20Orange,%20A%20(1971)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,221,864
405,1592,1,1970-01-01,"Magic Hour, The (1998)",1998-01-30,0.0,http://us.imdb.com/M/title-exact?imdb-title-119594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,18
405,996,1,1970-01-01,"Big Green, The (1995)",1995-01-01,0.0,"http://us.imdb.com/M/title-exact?Big%20Green,%20The%20(1995)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,35
405,66,5,1970-01-01,While You Were Sleeping (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?While%20You%20Were%20Sleeping%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,162,575
405,1099,1,1970-01-01,"Red Firecracker, Green Firecracker (1994)",1994-01-01,0.0,http://us.imdb.com/M/title-exact?Pao%20Da%20Shuang%20Deng%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,45
405,1018,1,1970-01-01,Tie Me Up! Tie Me Down! (1990),1990-01-01,0.0,http://us.imdb.com/Title?%A1%C1tame%21+(1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,102
405,1267,1,1970-01-01,Clockers (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Clockers%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,99
405,1547,2,1970-01-01,"Show, The (1995)",1995-01-01,0.0,"http://us.imdb.com/M/title-exact?Show,%20The%20(1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6
405,207,1,1970-01-01,Cyrano de Bergerac (1990),1990-01-01,0.0,http://us.imdb.com/M/title-exact?Cyrano%20de%20Bergerac%20(1990),0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,66,252
405,1400,1,1970-01-01,Picture Bride (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Picture%20Bride%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,31
405,557,1,1970-01-01,Farinelli: il castrato (1994),1994-01-01,0.0,http://us.imdb.com/M/title-exact?Farinelli:%20il%20castrato%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17,53
405,76,3,1970-01-01,Carlito's Way (1993),1993-01-01,0.0,http://us.imdb.com/M/title-exact?Carlito's%20Way%20(1993),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,54,184
405,649,1,1970-01-01,Once Upon a Time in America (1984),1984-01-01,0.0,http://us.imdb.com/M/title-exact?Once%20Upon%20a%20Time%20in%20America%20(1984),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,50,170
405,239,3,1970-01-01,Sneakers (1992),1992-01-01,0.0,http://us.imdb.com/M/title-exact?Sneakers%20(1992),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,150,527
405,1346,1,1970-01-01,Dingo (1992),1992-01-01,0.0,http://us.imdb.com/M/title-exact?Dingo%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,12
405,812,1,1970-01-01,Andre (1994),1994-01-01,0.0,http://us.imdb.com/M/title-exact?Andre%20(1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,56
405,791,1,1970-01-01,"Baby-Sitters Club, The (1995)",1995-01-01,0.0,"http://us.imdb.com/M/title-exact?Baby-Sitters%20Club,%20The%20(1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25
405,761,1,1970-01-01,Nick of Time (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Nick%20of%20Time%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,134
405,191,4,1970-01-01,Amadeus (1984),1984-01-01,0.0,http://us.imdb.com/M/title-exact?Amadeus%20(1984),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,276,1149
405,67,5,1970-01-01,Ace Ventura: Pet Detective (1994),1994-01-01,0.0,http://us.imdb.com/M/title-exact?Ace%20Ventura:%20Pet%20Detective%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103,314
405,726,1,1970-01-01,Fluke (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Fluke%20(1995),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,34
405,2,1,1970-01-01,GoldenEye (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?GoldenEye%20(1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,131,420
405,554,1,1970-01-01,Waterworld (1995),1995-01-01,0.0,http://us.imdb.com/M/title-exact?Waterworld%20(1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,286
