Data; Time; Open
07.07.2023;23:00:00;30304.08
08.07.2023;00:00:00;30344.7
08.07.2023;01:00:00;30286.3
08.07.2023;02:00:00;30304.59
08.07.2023;03:00:00;30355.42
08.07.2023;04:00:00;30274.82
08.07.2023;05:00:00;30235.89
08.07.2023;06:00:00;30239.5
08.07.2023;07:00:00;30176.71
08.07.2023;08:00:00;30193.36
08.07.2023;09:00:00;30276.02
08.07.2023;10:00:00;30248.71
08.07.2023;11:00:00;30222.79
08.07.2023;12:00:00;30201.72
08.07.2023;13:00:00;30171.85
08.07.2023;14:00:00;30209.33
08.07.2023;15:00:00;30204.99
08.07.2023;16:00:00;30208.01
08.07.2023;17:00:00;30254.58
08.07.2023;18:00:00;30254.69
08.07.2023;19:00:00;30201.73
08.07.2023;20:00:00;30112
08.07.2023;21:00:00;30158.22
08.07.2023;22:00:00;30180.81
08.07.2023;23:00:00;30224.5
09.07.2023;00:00:00;30284.63
09.07.2023;01:00:00;30336
09.07.2023;02:00:00;30332.25
09.07.2023;03:00:00;30301.05
09.07.2023;04:00:00;30287.99
09.07.2023;05:00:00;30275.34
09.07.2023;06:00:00;30260.67
09.07.2023;07:00:00;30254.8
09.07.2023;08:00:00;30265
09.07.2023;09:00:00;30305.51
09.07.2023;10:00:00;30276
09.07.2023;11:00:00;30262.89
09.07.2023;12:00:00;30266.7
09.07.2023;13:00:00;30329.99
09.07.2023;14:00:00;30265.14
09.07.2023;15:00:00;30341.02
09.07.2023;16:00:00;30349.47
09.07.2023;17:00:00;30287.99
09.07.2023;18:00:00;30288.3
09.07.2023;19:00:00;30258
09.07.2023;20:00:00;30242.43
09.07.2023;21:00:00;30193.99
09.07.2023;22:00:00;30153.9
09.07.2023;23:00:00;30174
10.07.2023;00:00:00;30160.71
10.07.2023;01:00:00;30090.26
10.07.2023;02:00:00;30048.79
10.07.2023;03:00:00;30199.99
10.07.2023;04:00:00;30156.17
10.07.2023;05:00:00;30118.06
10.07.2023;06:00:00;30082.25
10.07.2023;07:00:00;30089.65
10.07.2023;08:00:00;30112.11
10.07.2023;09:00:00;30099.22
10.07.2023;10:00:00;30140.01
10.07.2023;11:00:00;30183.45
10.07.2023;12:00:00;30240
10.07.2023;13:00:00;30161.46
10.07.2023;14:00:00;30209.71
10.07.2023;15:00:00;30310.02
10.07.2023;16:00:00;30312.82
10.07.2023;17:00:00;30351.18
10.07.2023;18:00:00;30278.19
10.07.2023;19:00:00;30528.99
10.07.2023;20:00:00;30837.4
10.07.2023;21:00:00;30779.01
10.07.2023;22:00:00;30302.22
10.07.2023;23:00:00;30347.38
11.07.2023;00:00:00;30411.57
11.07.2023;01:00:00;30419.99
11.07.2023;02:00:00;30586.25
11.07.2023;03:00:00;30483.7
11.07.2023;04:00:00;30475.99
11.07.2023;05:00:00;30441.19
11.07.2023;06:00:00;30456.01
11.07.2023;07:00:00;30634.59
11.07.2023;08:00:00;30535.38
11.07.2023;09:00:00;30495.92
11.07.2023;10:00:00;30449.83
11.07.2023;11:00:00;30394.94
11.07.2023;12:00:00;30404.31
11.07.2023;13:00:00;30433.06
11.07.2023;14:00:00;30450.01
11.07.2023;15:00:00;30527.43
11.07.2023;16:00:00;30596.44
11.07.2023;17:00:00;30649.31
11.07.2023;18:00:00;30575.59
11.07.2023;19:00:00;30480.01
11.07.2023;20:00:00;30582
11.07.2023;21:00:00;30571.52
11.07.2023;22:00:00;30570.18
11.07.2023;23:00:00;30584.57
12.07.2023;00:00:00;30622.1
12.07.2023;01:00:00;30509.98
12.07.2023;02:00:00;30535.91
12.07.2023;03:00:00;30607.24
12.07.2023;04:00:00;30588.32
12.07.2023;05:00:00;30635.36
12.07.2023;06:00:00;30654.01
12.07.2023;07:00:00;30720
12.07.2023;08:00:00;30740
12.07.2023;09:00:00;30735.48
12.07.2023;10:00:00;30724
12.07.2023;11:00:00;30679.99
12.07.2023;12:00:00;30776.25
12.07.2023;13:00:00;30721.17
12.07.2023;14:00:00;30666.33
12.07.2023;15:00:00;30736.57
12.07.2023;16:00:00;30524.63
12.07.2023;17:00:00;30487.04
12.07.2023;18:00:00;30447.94
12.07.2023;19:00:00;30521.68
12.07.2023;20:00:00;30287.48
12.07.2023;21:00:00;30347.99
12.07.2023;22:00:00;30356
12.07.2023;23:00:00;30368.67
13.07.2023;00:00:00;30380
13.07.2023;01:00:00;30353.51
13.07.2023;02:00:00;30383.79
13.07.2023;03:00:00;30337.55
13.07.2023;04:00:00;30298.01
13.07.2023;05:00:00;30297.33
13.07.2023;06:00:00;30323.01
13.07.2023;07:00:00;30383.99
13.07.2023;08:00:00;30366.01
13.07.2023;09:00:00;30411.99
13.07.2023;10:00:00;30576.68
13.07.2023;11:00:00;30578.84
13.07.2023;12:00:00;30543.99
13.07.2023;13:00:00;30520.01
13.07.2023;14:00:00;30663.44
13.07.2023;15:00:00;30572
13.07.2023;16:00:00;30917.48
13.07.2023;17:00:00;30826.47
13.07.2023;18:00:00;31070.08
13.07.2023;19:00:00;31255.01
13.07.2023;20:00:00;31606
13.07.2023;21:00:00;31372.92
13.07.2023;22:00:00;31254
13.07.2023;23:00:00;31309.17
14.07.2023;00:00:00;31454.23
14.07.2023;01:00:00;31444.02
14.07.2023;02:00:00;31418.88
14.07.2023;03:00:00;31459.25
14.07.2023;04:00:00;31459.99
14.07.2023;05:00:00;31390.53
14.07.2023;06:00:00;31360.48
14.07.2023;07:00:00;31291.22
14.07.2023;08:00:00;31098.75
14.07.2023;09:00:00;31243.7
14.07.2023;10:00:00;31187.03
14.07.2023;11:00:00;31175
14.07.2023;12:00:00;31209.58
14.07.2023;13:00:00;31126.76
14.07.2023;14:00:00;31253.44
14.07.2023;15:00:00;31300.57
14.07.2023;16:00:00;31240.49
14.07.2023;17:00:00;31213.99
14.07.2023;18:00:00;30688.63
14.07.2023;19:00:00;30091.82
14.07.2023;20:00:00;30115.18
14.07.2023;21:00:00;30189.19
14.07.2023;22:00:00;30242
14.07.2023;23:00:00;30227.6
15.07.2023;00:00:00;30312
15.07.2023;01:00:00;30328.77
15.07.2023;02:00:00;30336.45
15.07.2023;03:00:00;30288.71
15.07.2023;04:00:00;30292.9
15.07.2023;05:00:00;30295.99
15.07.2023;06:00:00;30295.44
15.07.2023;07:00:00;30311.5
15.07.2023;08:00:00;30338
15.07.2023;09:00:00;30316.2
15.07.2023;10:00:00;30350.06
15.07.2023;11:00:00;30325.43
15.07.2023;12:00:00;30311.99
15.07.2023;13:00:00;30351.1
15.07.2023;14:00:00;30324.99
15.07.2023;15:00:00;30284.48
15.07.2023;16:00:00;30303.4
15.07.2023;17:00:00;30280.01
15.07.2023;18:00:00;30283.12
15.07.2023;19:00:00;30321.99
15.07.2023;20:00:00;30326.47
15.07.2023;21:00:00;30302.01
15.07.2023;22:00:00;30302.99
15.07.2023;23:00:00;30285.43
16.07.2023;00:00:00;30289.52
16.07.2023;01:00:00;30299.99
16.07.2023;02:00:00;30264.99
16.07.2023;03:00:00;30252
16.07.2023;04:00:00;30188
16.07.2023;05:00:00;30152.26
16.07.2023;06:00:00;30238.01
16.07.2023;07:00:00;30258.76
16.07.2023;08:00:00;30265.23
16.07.2023;09:00:00;30298.5
16.07.2023;10:00:00;30303.13
16.07.2023;11:00:00;30290
16.07.2023;12:00:00;30306.01
16.07.2023;13:00:00;30293.96
16.07.2023;14:00:00;30303.93
16.07.2023;15:00:00;30402
16.07.2023;16:00:00;30379.96
16.07.2023;17:00:00;30364.18
16.07.2023;18:00:00;30381.93
16.07.2023;19:00:00;30276.87
16.07.2023;20:00:00;30252.94
16.07.2023;21:00:00;30271.64
16.07.2023;22:00:00;30292.66
16.07.2023;23:00:00;30321.02
17.07.2023;00:00:00;30232
17.07.2023;01:00:00;30213.99
17.07.2023;02:00:00;30291.04
17.07.2023;03:00:00;30261.99
17.07.2023;04:00:00;30312.66
17.07.2023;05:00:00;30296.45
17.07.2023;06:00:00;30264.28
17.07.2023;07:00:00;30275.11
17.07.2023;08:00:00;30281.01
17.07.2023;09:00:00;30261.9
17.07.2023;10:00:00;30182
17.07.2023;11:00:00;30163.93
17.07.2023;12:00:00;30161.7
17.07.2023;13:00:00;30206.01
17.07.2023;14:00:00;30286.65
17.07.2023;15:00:00;30274.81
17.07.2023;16:00:00;30174.84
17.07.2023;17:00:00;30144
17.07.2023;18:00:00;30030.67
17.07.2023;19:00:00;29802.38
17.07.2023;20:00:00;29884.4
17.07.2023;21:00:00;29926.19
17.07.2023;22:00:00;30242.6
17.07.2023;23:00:00;30106.74
18.07.2023;00:00:00;30138.01
18.07.2023;01:00:00;30168.01
18.07.2023;02:00:00;30215.85
18.07.2023;03:00:00;30120
18.07.2023;04:00:00;30073.97
18.07.2023;05:00:00;30118.19
18.07.2023;06:00:00;30052.23
18.07.2023;07:00:00;29988.61
18.07.2023;08:00:00;29968.13
18.07.2023;09:00:00;30022
18.07.2023;10:00:00;29956.95
18.07.2023;11:00:00;29990.65
18.07.2023;12:00:00;29884
18.07.2023;13:00:00;29783.99
18.07.2023;14:00:00;29831.99
18.07.2023;15:00:00;29924.77
18.07.2023;16:00:00;29912.01
18.07.2023;17:00:00;29701.2
18.07.2023;18:00:00;29821.76
18.07.2023;19:00:00;29904.98
18.07.2023;20:00:00;29715.98
18.07.2023;21:00:00;29777.99
18.07.2023;22:00:00;29800.86
18.07.2023;23:00:00;29819.68
19.07.2023;00:00:00;29859.14
19.07.2023;01:00:00;30055.31
19.07.2023;02:00:00;30006
19.07.2023;03:00:00;30023.99
19.07.2023;04:00:00;30059.1
19.07.2023;05:00:00;30099.08
19.07.2023;06:00:00;30098.39
19.07.2023;07:00:00;30044.58
19.07.2023;08:00:00;30000.68
19.07.2023;09:00:00;29923.28
19.07.2023;10:00:00;30006.29
19.07.2023;11:00:00;29987.99
19.07.2023;12:00:00;30012.62
19.07.2023;13:00:00;29950
19.07.2023;14:00:00;29994.31
19.07.2023;15:00:00;29824
19.07.2023;16:00:00;29956.46
19.07.2023;17:00:00;29903.9
19.07.2023;18:00:00;29993.19
19.07.2023;19:00:00;30078
19.07.2023;20:00:00;30044.31
19.07.2023;21:00:00;29964.94
19.07.2023;22:00:00;29933.96
19.07.2023;23:00:00;29872.81
20.07.2023;00:00:00;29909.21
20.07.2023;01:00:00;29999.99
20.07.2023;02:00:00;29987.34
20.07.2023;03:00:00;29985.54
20.07.2023;04:00:00;29948
20.07.2023;05:00:00;29962.01
20.07.2023;06:00:00;30125.98
20.07.2023;07:00:00;30119.99
20.07.2023;08:00:00;30202.78
20.07.2023;09:00:00;30264.56
20.07.2023;10:00:00;30327.99
20.07.2023;11:00:00;30295
20.07.2023;12:00:00;30284.9
20.07.2023;13:00:00;30221.52
20.07.2023;14:00:00;30229.57
20.07.2023;15:00:00;29782.2
20.07.2023;16:00:00;29810.17
20.07.2023;17:00:00;29716.69
20.07.2023;18:00:00;29756.72
20.07.2023;19:00:00;29687.84
20.07.2023;20:00:00;29756
20.07.2023;21:00:00;29739.73
20.07.2023;22:00:00;29870.27
20.07.2023;23:00:00;29814
21.07.2023;00:00:00;29800
21.07.2023;01:00:00;29786.01
21.07.2023;02:00:00;29877.49
21.07.2023;03:00:00;29903.2
21.07.2023;04:00:00;29897.62
21.07.2023;05:00:00;29864
21.07.2023;06:00:00;29817.99
21.07.2023;07:00:00;29856.47
21.07.2023;08:00:00;29766.81
21.07.2023;09:00:00;29786.3
21.07.2023;10:00:00;29755.99
21.07.2023;11:00:00;29793.37
21.07.2023;12:00:00;29778.51
21.07.2023;13:00:00;29869.9
21.07.2023;14:00:00;29814
21.07.2023;15:00:00;29881.07
21.07.2023;16:00:00;29866
21.07.2023;17:00:00;29828
21.07.2023;18:00:00;29922
21.07.2023;19:00:00;29981.7
21.07.2023;20:00:00;29875.99
21.07.2023;21:00:00;29880.01
21.07.2023;22:00:00;29899.57
21.07.2023;23:00:00;29925.07
22.07.2023;00:00:00;29901.72
22.07.2023;01:00:00;29983.8
22.07.2023;02:00:00;29924
22.07.2023;03:00:00;29935.47
22.07.2023;04:00:00;29903.4
22.07.2023;05:00:00;29884
22.07.2023;06:00:00;29870.01
22.07.2023;07:00:00;29890
22.07.2023;08:00:00;29944.78
22.07.2023;09:00:00;29937.28
22.07.2023;10:00:00;29929.49
22.07.2023;11:00:00;29902.09
22.07.2023;12:00:00;29886.93
22.07.2023;13:00:00;29840.85
22.07.2023;14:00:00;29848.3
22.07.2023;15:00:00;29883.87
22.07.2023;16:00:00;29900.23
22.07.2023;17:00:00;29900
22.07.2023;18:00:00;29837.35
22.07.2023;19:00:00;29814.23
22.07.2023;20:00:00;29836
22.07.2023;21:00:00;29827.25
22.07.2023;22:00:00;29827.04
22.07.2023;23:00:00;29807.99
23.07.2023;00:00:00;29793.99
23.07.2023;01:00:00;29778.37
23.07.2023;02:00:00;29826.17
23.07.2023;03:00:00;29885.12
23.07.2023;04:00:00;29845.71
23.07.2023;05:00:00;29905.23
23.07.2023;06:00:00;29921.99
23.07.2023;07:00:00;29919.41
23.07.2023;08:00:00;29916
23.07.2023;09:00:00;29948.01
23.07.2023;10:00:00;29900.17
23.07.2023;11:00:00;29887.6
23.07.2023;12:00:00;29888.59
23.07.2023;13:00:00;29919.69
23.07.2023;14:00:00;29888.35
23.07.2023;15:00:00;29894.82
23.07.2023;16:00:00;29897.64
23.07.2023;17:00:00;29954.12
23.07.2023;18:00:00;30118.5
23.07.2023;19:00:00;30248.01
23.07.2023;20:00:00;30093.12
23.07.2023;21:00:00;30143.49
23.07.2023;22:00:00;29955.24
23.07.2023;23:00:00;30013.6
24.07.2023;00:00:00;30083.75
24.07.2023;01:00:00;30010.01
24.07.2023;02:00:00;29916
24.07.2023;03:00:00;29799.63
24.07.2023;04:00:00;29716
24.07.2023;05:00:00;29794
24.07.2023;06:00:00;29799.91
24.07.2023;07:00:00;29778.46
24.07.2023;08:00:00;29828
24.07.2023;09:00:00;29756
24.07.2023;10:00:00;29178
24.07.2023;11:00:00;29324
24.07.2023;12:00:00;29269.99
24.07.2023;13:00:00;29231.99
24.07.2023;14:00:00;29179.99
24.07.2023;15:00:00;29043.38
24.07.2023;16:00:00;29093.78
24.07.2023;17:00:00;29107.55
24.07.2023;18:00:00;29039.75
24.07.2023;19:00:00;29124.25
24.07.2023;20:00:00;29117.99
24.07.2023;21:00:00;29149.16
24.07.2023;22:00:00;29167.04
24.07.2023;23:00:00;29161.24
25.07.2023;00:00:00;29176.5
25.07.2023;01:00:00;29112.87
25.07.2023;02:00:00;29082
25.07.2023;03:00:00;29130
25.07.2023;04:00:00;29111
25.07.2023;05:00:00;29089.46
25.07.2023;06:00:00;29128.35
25.07.2023;07:00:00;29144.67
25.07.2023;08:00:00;29142.46
25.07.2023;09:00:00;29191.43
25.07.2023;10:00:00;29167.32
25.07.2023;11:00:00;29165
25.07.2023;12:00:00;29128.29
25.07.2023;13:00:00;29118.01
25.07.2023;14:00:00;29277.67
25.07.2023;15:00:00;29177.5
25.07.2023;16:00:00;29181.5
25.07.2023;17:00:00;29228.78
25.07.2023;18:00:00;29276
25.07.2023;19:00:00;29264.01
25.07.2023;20:00:00;29198.82
25.07.2023;21:00:00;29229.84
25.07.2023;22:00:00;29228.92
25.07.2023;23:00:00;29206.45
26.07.2023;00:00:00;29228.91
26.07.2023;01:00:00;29166.77
26.07.2023;02:00:00;29131.01
26.07.2023;03:00:00;29288.57
26.07.2023;04:00:00;29242.8
26.07.2023;05:00:00;29201.2
26.07.2023;06:00:00;29268.12
26.07.2023;07:00:00;29209.99
26.07.2023;08:00:00;29216.61
26.07.2023;09:00:00;29222.66
26.07.2023;10:00:00;29192.45
26.07.2023;11:00:00;29192.54
26.07.2023;12:00:00;29175.39
26.07.2023;13:00:00;29229.13
26.07.2023;14:00:00;29306.54
26.07.2023;15:00:00;29267.54
26.07.2023;16:00:00;29324.01
26.07.2023;17:00:00;29302.43
26.07.2023;18:00:00;29268.91
26.07.2023;19:00:00;29377.5
26.07.2023;20:00:00;29401.93
26.07.2023;21:00:00;29578.09
26.07.2023;22:00:00;29465.99
26.07.2023;23:00:00;29476.01
27.07.2023;00:00:00;29351.95
27.07.2023;01:00:00;29356.1
27.07.2023;02:00:00;29400
27.07.2023;03:00:00;29437.8
27.07.2023;04:00:00;29405.78
27.07.2023;05:00:00;29488.36
27.07.2023;06:00:00;29460.01
27.07.2023;07:00:00;29384.02
27.07.2023;08:00:00;29412.18
27.07.2023;09:00:00;29470.83
27.07.2023;10:00:00;29544.01
27.07.2023;11:00:00;29479.49
27.07.2023;12:00:00;29507.02
27.07.2023;13:00:00;29496.42
27.07.2023;14:00:00;29446.01
27.07.2023;15:00:00;29350
27.07.2023;16:00:00;29292
27.07.2023;17:00:00;29274.93
27.07.2023;18:00:00;29219.99
27.07.2023;19:00:00;29141.38
27.07.2023;20:00:00;29163.83
27.07.2023;21:00:00;29144.56
27.07.2023;22:00:00;29187.16
27.07.2023;23:00:00;29202.29
28.07.2023;00:00:00;29222.78
28.07.2023;01:00:00;29273
28.07.2023;02:00:00;29260.75
28.07.2023;03:00:00;29230
28.07.2023;04:00:00;29253.84
28.07.2023;05:00:00;29259.99
28.07.2023;06:00:00;29186
28.07.2023;07:00:00;29190.01
28.07.2023;08:00:00;29140.79
28.07.2023;09:00:00;29152
28.07.2023;10:00:00;29213.94
28.07.2023;11:00:00;29218.91
28.07.2023;12:00:00;29206.58
28.07.2023;13:00:00;29306.01
28.07.2023;14:00:00;29293.42
28.07.2023;15:00:00;29487.41
28.07.2023;16:00:00;29387.99
28.07.2023;17:00:00;29361.4
28.07.2023;18:00:00;29259.36
28.07.2023;19:00:00;29309.16
28.07.2023;20:00:00;29316
28.07.2023;21:00:00;29338.48
28.07.2023;22:00:00;29313.77
28.07.2023;23:00:00;29292.01
29.07.2023;00:00:00;29314.14
29.07.2023;01:00:00;29325.83
29.07.2023;02:00:00;29382.09
29.07.2023;03:00:00;29379.08
29.07.2023;04:00:00;29371.9
29.07.2023;05:00:00;29380.92
29.07.2023;06:00:00;29370.42
29.07.2023;07:00:00;29345.3
29.07.2023;08:00:00;29295
29.07.2023;09:00:00;29295.44
29.07.2023;10:00:00;29282
29.07.2023;11:00:00;29282.01
29.07.2023;12:00:00;29267.16
29.07.2023;13:00:00;29294
29.07.2023;14:00:00;29293.98
29.07.2023;15:00:00;29282.75
29.07.2023;16:00:00;29292.34
29.07.2023;17:00:00;29308.46
29.07.2023;18:00:00;29325.56
29.07.2023;19:00:00;29307.52
29.07.2023;20:00:00;29338.03
29.07.2023;21:00:00;29355.23
29.07.2023;22:00:00;29348.09
29.07.2023;23:00:00;29352.35
30.07.2023;00:00:00;29352.9
30.07.2023;01:00:00;29348.82
30.07.2023;02:00:00;29326.74
30.07.2023;03:00:00;29313.35
30.07.2023;04:00:00;29314.93
30.07.2023;05:00:00;29325.3
30.07.2023;06:00:00;29312.94
30.07.2023;07:00:00;29286.99
30.07.2023;08:00:00;29294.3
30.07.2023;09:00:00;29292.52
30.07.2023;10:00:00;29278
30.07.2023;11:00:00;29278.32
30.07.2023;12:00:00;29314
30.07.2023;13:00:00;29324.01
30.07.2023;14:00:00;29287.92
30.07.2023;15:00:00;29391.82
30.07.2023;16:00:00;29349.36
30.07.2023;17:00:00;29380.01
30.07.2023;18:00:00;29396.52
30.07.2023;19:00:00;29356
30.07.2023;20:00:00;29202.28
30.07.2023;21:00:00;29270.96
30.07.2023;22:00:00;29213.86
30.07.2023;23:00:00;29156
31.07.2023;00:00:00;29281.09
31.07.2023;01:00:00;29461.55
31.07.2023;02:00:00;29452
31.07.2023;03:00:00;29464.54
31.07.2023;04:00:00;29422
31.07.2023;05:00:00;29404
31.07.2023;06:00:00;29380.02
31.07.2023;07:00:00;29411.22
31.07.2023;08:00:00;29373.62
31.07.2023;09:00:00;29391.3
31.07.2023;10:00:00;29383.96
31.07.2023;11:00:00;29389.85
31.07.2023;12:00:00;29405.99
31.07.2023;13:00:00;29472.5
31.07.2023;14:00:00;29364
31.07.2023;15:00:00;29302.46
31.07.2023;16:00:00;29247.99
31.07.2023;17:00:00;29232.5
31.07.2023;18:00:00;29216
31.07.2023;19:00:00;29195.74
31.07.2023;20:00:00;29157.49
31.07.2023;21:00:00;29208.28
31.07.2023;22:00:00;29243.32
31.07.2023;23:00:00;29210
01.08.2023;00:00:00;29232.26
01.08.2023;01:00:00;29283.96
01.08.2023;02:00:00;29200.53
01.08.2023;03:00:00;28933.22
01.08.2023;04:00:00;28835.01
01.08.2023;05:00:00;28866
01.08.2023;06:00:00;28920.02
01.08.2023;07:00:00;28914.29
01.08.2023;08:00:00;28937.31
01.08.2023;09:00:00;28994.91
01.08.2023;10:00:00;28928.36
01.08.2023;11:00:00;28928.02
01.08.2023;12:00:00;28862.19
01.08.2023;13:00:00;28878.57
01.08.2023;14:00:00;28869.02
01.08.2023;15:00:00;28828.19
01.08.2023;16:00:00;28953.99
01.08.2023;17:00:00;28936.01
01.08.2023;18:00:00;28954
01.08.2023;19:00:00;29271.99
01.08.2023;20:00:00;29274.42
01.08.2023;21:00:00;29229.75
01.08.2023;22:00:00;29244.87
01.08.2023;23:00:00;29253.99
02.08.2023;00:00:00;29705.99
02.08.2023;01:00:00;29822.04
02.08.2023;02:00:00;29844.89
02.08.2023;03:00:00;29810.86
02.08.2023;04:00:00;29632.96
02.08.2023;05:00:00;29675.52
02.08.2023;06:00:00;29650
02.08.2023;07:00:00;29567.45
02.08.2023;08:00:00;29577.25
02.08.2023;09:00:00;29489.54
02.08.2023;10:00:00;29453.52
02.08.2023;11:00:00;29531.46
02.08.2023;12:00:00;29562.49
02.08.2023;13:00:00;29466.01
02.08.2023;14:00:00;29412.04
02.08.2023;15:00:00;29275.13
02.08.2023;16:00:00;29321.39
02.08.2023;17:00:00;29025.91
02.08.2023;18:00:00;29148.01
02.08.2023;19:00:00;29148.09
02.08.2023;20:00:00;29151.57
02.08.2023;21:00:00;29137.45
02.08.2023;22:00:00;29179.56
02.08.2023;23:00:00;29186
03.08.2023;00:00:00;29186
03.08.2023;01:00:00;29170.68
03.08.2023;02:00:00;29251.99
03.08.2023;03:00:00;29176.98
03.08.2023;04:00:00;29182.13
03.08.2023;05:00:00;29136.43
03.08.2023;06:00:00;29149
03.08.2023;07:00:00;29085.19
03.08.2023;08:00:00;29044.16
03.08.2023;09:00:00;29122.04
03.08.2023;10:00:00;29154.12
03.08.2023;11:00:00;29176.01
03.08.2023;12:00:00;29146.01
03.08.2023;13:00:00;29105.99
03.08.2023;14:00:00;29195.54
03.08.2023;15:00:00;29392.58
03.08.2023;16:00:00;29259.07
03.08.2023;17:00:00;29302.55
03.08.2023;18:00:00;29230.24
03.08.2023;19:00:00;29269.76
03.08.2023;20:00:00;29281.32
03.08.2023;21:00:00;29304
03.08.2023;22:00:00;29253.91
03.08.2023;23:00:00;29235.25
04.08.2023;00:00:00;29193.65
04.08.2023;01:00:00;29232.95
04.08.2023;02:00:00;29198.15
04.08.2023;03:00:00;29166
04.08.2023;04:00:00;29161.28
04.08.2023;05:00:00;29205.98
04.08.2023;06:00:00;29240.83
04.08.2023;07:00:00;29195.99
04.08.2023;08:00:00;29212.91
04.08.2023;09:00:00;29186.28
04.08.2023;10:00:00;29200.12
04.08.2023;11:00:00;29161.91
04.08.2023;12:00:00;29167.51
04.08.2023;13:00:00;29222.54
04.08.2023;14:00:00;29240.73
04.08.2023;15:00:00;29257.12
04.08.2023;16:00:00;29274.28
04.08.2023;17:00:00;29265.39
04.08.2023;18:00:00;29200.01
04.08.2023;19:00:00;29062.5
04.08.2023;20:00:00;29032.05
04.08.2023;21:00:00;28967.5
04.08.2023;22:00:00;29056.37
04.08.2023;23:00:00;29057.62
05.08.2023;00:00:00;29114
05.08.2023;01:00:00;29118.47
05.08.2023;02:00:00;29075.79
05.08.2023;03:00:00;29086.04
05.08.2023;04:00:00;29094.52
05.08.2023;05:00:00;29056.01
05.08.2023;06:00:00;29096.2
05.08.2023;07:00:00;29066.83
05.08.2023;08:00:00;29052.81
05.08.2023;09:00:00;29088.38
05.08.2023;10:00:00;29058.06
05.08.2023;11:00:00;29058
05.08.2023;12:00:00;29048.01
05.08.2023;13:00:00;29014.77
05.08.2023;14:00:00;29026.26
05.08.2023;15:00:00;29068.18
05.08.2023;16:00:00;29041.49
05.08.2023;17:00:00;29032.72
05.08.2023;18:00:00;29064
05.08.2023;19:00:00;29076.86
05.08.2023;20:00:00;29067.36
05.08.2023;21:00:00;29053.72
05.08.2023;22:00:00;29073.44
05.08.2023;23:00:00;29090.59
06.08.2023;00:00:00;29072.13
06.08.2023;01:00:00;29067.5
06.08.2023;02:00:00;29038.43
06.08.2023;03:00:00;29068.59
06.08.2023;04:00:00;29064
06.08.2023;05:00:00;29073.84
06.08.2023;06:00:00;29103.25
06.08.2023;07:00:00;29070.18
06.08.2023;08:00:00;29092.68
06.08.2023;09:00:00;29112.24
06.08.2023;10:00:00;29083.58
06.08.2023;11:00:00;29070
06.08.2023;12:00:00;29078.01
06.08.2023;13:00:00;29033.14
06.08.2023;14:00:00;29016.01
06.08.2023;15:00:00;29038
06.08.2023;16:00:00;29012.92
06.08.2023;17:00:00;29089.3
06.08.2023;18:00:00;29088.55
06.08.2023;19:00:00;29087.82
06.08.2023;20:00:00;29088
06.08.2023;21:00:00;29135.78
06.08.2023;22:00:00;29086.57
06.08.2023;23:00:00;29100
07.08.2023;00:00:00;29088.43
07.08.2023;01:00:00;29055.98
07.08.2023;02:00:00;29145.39
07.08.2023;03:00:00;29197
07.08.2023;04:00:00;29162.66
07.08.2023;05:00:00;29183.27
07.08.2023;06:00:00;29127.62
07.08.2023;07:00:00;29052
07.08.2023;08:00:00;29094.09
07.08.2023;09:00:00;29063
07.08.2023;10:00:00;29092
07.08.2023;11:00:00;29143.23
07.08.2023;12:00:00;29091.44
07.08.2023;13:00:00;29079.25
07.08.2023;14:00:00;29030.5
07.08.2023;15:00:00;29024
07.08.2023;16:00:00;28858.45
07.08.2023;17:00:00;28937.99
07.08.2023;18:00:00;28981.31
07.08.2023;19:00:00;29094.42
07.08.2023;20:00:00;29154.91
07.08.2023;21:00:00;29199
07.08.2023;22:00:00;29196.42
07.08.2023;23:00:00;29181.19
08.08.2023;00:00:00;29211.06
08.08.2023;01:00:00;29260.09
08.08.2023;02:00:00;29151.85
08.08.2023;03:00:00;29173.03
08.08.2023;04:00:00;29195.09
08.08.2023;05:00:00;29225.62
08.08.2023;06:00:00;29249.13
08.08.2023;07:00:00;29224
08.08.2023;08:00:00;29187.62
08.08.2023;09:00:00;29182.01
08.08.2023;10:00:00;29204
08.08.2023;11:00:00;29300.21
08.08.2023;12:00:00;29438.63
08.08.2023;13:00:00;29578.56
08.08.2023;14:00:00;29362.46
08.08.2023;15:00:00;29439.12
08.08.2023;16:00:00;29535.38
08.08.2023;17:00:00;29748
08.08.2023;18:00:00;29808.56
08.08.2023;19:00:00;29847.49
08.08.2023;20:00:00;29884.23
08.08.2023;21:00:00;29979.99
08.08.2023;22:00:00;29854.97
08.08.2023;23:00:00;29768.01
09.08.2023;00:00:00;29770.41
09.08.2023;01:00:00;29782.01
09.08.2023;02:00:00;29853.15
09.08.2023;03:00:00;29692.18
09.08.2023;04:00:00;29716
09.08.2023;05:00:00;29762.1
09.08.2023;06:00:00;29735.98
09.08.2023;07:00:00;29725.51
09.08.2023;08:00:00;29818.01
09.08.2023;09:00:00;29836.39
09.08.2023;10:00:00;29781.77
09.08.2023;11:00:00;29842.45
09.08.2023;12:00:00;29888.32
09.08.2023;13:00:00;30076.33
09.08.2023;14:00:00;29886.72
09.08.2023;15:00:00;29755.41
09.08.2023;16:00:00;29761.7
09.08.2023;17:00:00;29513.41
09.08.2023;18:00:00;29515.27
09.08.2023;19:00:00;29525.01
